cutoff,subsystem,ftype,n_fail_cum,gamma,m1,m1_lo95,m1_hi95,m1_rhat
2020-01-31,17,6,0,2013.846145781807,5801.458103452582,346.45333826557135,56275.50557608978,1.0021562265698825
2020-01-31,18,1,0,1086.8637851817716,3174.2372274456065,219.10528434283526,29469.07542714303,1.0021562265698825
2020-01-31,18,2,0,1155.5936587692108,3350.448973064285,227.08022467065004,30829.232002337943,1.0021562265698825
2020-01-31,18,6,0,8667.680510877799,24486.66658492914,1291.568368595029,261088.36591195245,1.0021562265698825
2020-01-31,19,1,0,163.1145517185298,432.6336310236954,49.35799059620033,2913.0886398105145,1.0021562265698825
2020-01-31,19,2,0,331.8594749250994,985.5602276458937,90.25889424670288,7899.3780355145855,1.0021562265698825
2020-01-31,19,6,0,429.0719564668693,1282.9912512173216,103.8159174102997,10418.463684750834,1.0021562265698825
2020-01-31,20,1,0,262.7783509056728,757.5610124192843,76.05852360655204,5756.66865031397,1.0021562265698825
2020-01-31,20,2,0,211.9299706867088,597.73836087497,63.53656440005432,4307.337899491218,1.0021562265698825
2020-01-31,20,6,0,1068.147599897129,3130.1595228188453,213.71493087764136,28703.490724008105,1.0021562265698825
2020-01-31,21,1,0,1115.9890218508037,3292.4677936952503,219.92034220818724,31449.63167103677,1.0021562265698825
2020-01-31,22,1,0,2116.6990456877174,5968.715345850473,391.81229182450664,58576.30937356093,1.0021562265698825
2020-01-31,22,2,0,16529.276741161117,46362.8449743792,2633.1222658551305,453019.00697996,1.0021562265698825
2020-01-31,22,6,0,56762.892248065364,158293.25328859946,8202.3892734651,1522698.3534267263,1.0021562265698825
2020-01-31,23,1,0,519.1142983405828,1557.9564182413396,124.86487724143016,13317.355524267323,1.0021562265698825
2020-01-31,23,2,0,787.505595939849,2313.5860173141773,168.95266040097692,20551.520787843714,1.0021562265698825
2020-01-31,23,6,0,2922.798130803397,8264.012472787394,496.4332883507878,79467.7677740185,1.0021562265698825
2020-01-31,24,1,0,4513.250015921916,12565.220018397495,726.5327754388809,128440.87513127843,1.0021562265698825
2020-01-31,24,2,0,4156.898103368718,11726.863168677319,677.2189483919639,111897.0735971346,1.0021562265698825
2020-01-31,24,6,0,30369.34455424151,85539.32006155782,4521.336766879212,880100.4131055772,1.0021562265698825
2020-01-31,25,1,0,658.4101400329556,1951.4866740227992,152.06766049385686,15455.75663553374,1.0021562265698825
2020-01-31,26,1,0,1213.3793843411777,3569.4926136084046,248.25880219046377,33115.12496680584,1.0021562265698825
2020-01-31,26,2,0,20546.257201868983,56257.87301652908,3072.8781207105294,580093.754999067,1.0021562265698825
2020-01-31,26,6,0,38200.245349212564,107495.01065649856,5952.900185882071,1041361.4670622923,1.0021562265698825
2020-01-31,27,1,0,287.39011963399344,827.3150953232513,82.29184136113915,6434.688572010612,1.0021562265698825
2020-01-31,27,2,0,196.26921615672674,546.0205344129205,59.67709230073483,3909.0932219125516,1.0021562265698825
2020-01-31,27,6,0,1082.6734544468452,3175.4017000213785,226.7897901158319,29082.12075098865,1.0021562265698825
2020-01-31,28,1,0,33967.94404348637,92165.43667877959,4716.981937581515,941607.9488265587,1.0021562265698825
2020-01-31,29,1,0,451.7391523356309,1328.1227109390484,107.44387480917676,10656.007116746914,1.0021562265698825
2020-01-31,29,2,0,951.0653261464734,2809.815449647132,194.97249581936913,26014.573913402066,1.0021562265698825
2020-01-31,29,6,0,3589.119519984236,10288.143192696036,602.8898032961227,105859.24785181643,1.0021562265698825
2020-02-29,1,1,0,329.9532610547089,773.0925982275735,78.49437512707635,5723.517639662748,1.0023377808157141
2020-02-29,1,2,0,610.1221064718198,1393.4675739177244,120.63589305489407,11620.973153716692,1.0023377808157141
2020-02-29,1,6,0,2257.786219786463,4917.807279592587,331.13518611005213,49856.54644771077,1.0023377808157141
2020-02-29,2,1,0,212.2427432994241,471.30250634051055,58.36163556421183,3371.4243061304983,1.0023377808157141
2020-02-29,2,2,0,280.0268906632692,649.5179806029624,69.62708744391658,4948.09148699382,1.0023377808157141
2020-02-29,2,6,0,999.4237467449768,2232.769039926835,176.85427028978822,20954.17614184845,1.0023377808157141
2020-02-29,3,1,1,228.44622534383035,358.83118497005086,49.602068547280055,2164.138479662876,1.0023377808157141
2020-02-29,3,2,1,633.8155177392243,764.7670238906403,81.44021545266325,5960.104951155623,1.0023377808157141
2020-02-29,3,6,0,1876.776446108936,4194.302823338556,280.9776508561645,42603.479069685054,1.0023377808157141
2020-02-29,4,1,1,270.2685795724935,406.6881829819429,52.3883870325139,2612.034515923546,1.0023377808157141
2020-02-29,4,2,0,1097.2850424227863,2428.2575720314344,173.5410200132478,23765.55958980565,1.0023377808157141
2020-02-29,4,6,0,4365.247146209677,9183.321698998332,570.464347199422,100031.46891732166,1.0023377808157141
2020-02-29,5,1,0,459.20081588627716,1069.1894307901819,105.42528427913551,8416.073502547226,1.0023377808157141
2020-02-29,5,2,0,269.1297622005284,616.5275069095851,68.70795805850634,4238.065639301498,1.0023377808157141
2020-02-29,5,6,0,672.1146825781591,1538.4155664881976,134.18596833982832,14634.070944629235,1.0023377808157141
2020-02-29,6,1,1,285.05484856931605,418.9317671350938,53.385273825195455,2627.618021060953,1.0023377808157141
2020-02-29,7,1,0,971.8904944401789,2181.197025001432,174.7211646155477,19834.71586430935,1.0023377808157141
2020-02-29,7,2,0,392.8922655317373,917.1744455950906,93.03967410499247,7429.6886498167605,1.0023377808157141
2020-02-29,7,6,0,2682.3465980952888,5746.482459680038,380.5499465582985,55681.84706472104,1.0023377808157141
2020-02-29,8,1,0,512.8764621620867,1201.1186931662035,111.23380838520237,9856.22186331448,1.0023377808157141
2020-02-29,8,2,0,288.97254604323376,665.29627300645,72.62655417504362,5212.298875050427,1.0023377808157141
2020-02-29,8,6,0,1917.8510113040077,4230.596586514457,284.60417026830527,40670.93992871924,1.0023377808157141
2020-02-29,9,1,2,311.6769832192784,238.27406193525124,38.56286853501777,1294.10683851223,1.0023377808157141
2020-02-29,9,2,0,901.1284550892926,2040.437091244888,158.18681964992942,17927.205908624615,1.0023377808157141
2020-02-29,9,6,0,4947.4665610371585,10496.454470810171,637.2230678479881,104338.83613243363,1.0023377808157141
2020-02-29,10,1,1,10170.000809461673,8458.025898724158,538.7480637597944,86079.50021834974,1.0023377808157141
2020-02-29,10,2,1,9527.900809461673,7974.875178511996,533.8676201930695,74412.60294041982,1.0023377808157141
2020-02-29,10,6,1,128066.85080946168,102256.27196927197,6106.764283852697,1042919.8058403428,1.0023377808157141
2020-02-29,11,1,0,831.2138474024413,1879.5081720888375,152.92596998684337,17086.659442686912,1.0023377808157141
2020-02-29,11,2,0,1005.4104761134591,2242.9257470042926,184.08930025348724,20371.359286903367,1.0023377808157141
2020-02-29,11,6,0,5748.710155894321,12121.155653235237,758.2108828888202,118027.69166470168,1.0023377808157141
2020-02-29,12,1,2,276.5133892139469,222.39707570800974,37.85620889018231,1127.6877752974003,1.0023377808157141
2020-02-29,12,2,0,353.12831682350986,825.7955204731562,86.41099562945175,6128.703641663996,1.0023377808157141
2020-02-29,12,6,0,1495.1259272505708,3307.4912384791414,249.39891147240706,31623.138256958795,1.0023377808157141
2020-02-29,13,1,0,4613.901703970294,9773.257831105966,628.483794597053,94288.05705416911,1.0023377808157141
2020-02-29,13,2,0,2355.5269860636677,5041.63386269302,348.46167326548766,50170.3803110748,1.0023377808157141
2020-02-29,13,6,0,27204.532275451726,55945.629831532846,3480.7677849881484,572558.6830667038,1.0023377808157141
2020-02-29,14,1,0,1592.6759894558534,3518.16157137348,235.5584924305803,37551.57484404995,1.0023377808157141
2020-02-29,14,2,0,153233.80161892335,318328.1716275836,17366.537323390756,3275725.9349117363,1.0023377808157141
2020-02-29,14,6,0,831622.8016189234,1739566.4257491678,95118.66888531228,18135407.8814169,1.0023377808157141
2020-02-29,15,1,1,752.2648467517488,844.8263130960883,87.49866826129292,6349.653510833986,1.0023377808157141
2020-02-29,15,2,0,45417.00161892334,94188.7393356558,5588.58101125996,921632.498359292,1.0023377808157141
2020-02-29,15,6,0,93256.80161892335,189948.58184586378,11177.409769930295,1955348.3084431426,1.0023377808157141
2020-02-29,16,1,0,2271.857032268799,4940.310253998734,334.84178934217357,48679.44949670189,1.0023377808157141
2020-02-29,17,1,0,1100.146688837635,2423.7921807501302,183.1832257219291,21971.8725260675,1.0023377808157141
2020-02-29,17,2,0,1209.4162423378912,2713.8014687108644,215.9761424083561,24022.554820685407,1.0023377808157141
2020-02-29,17,6,0,2027.0051447209164,4445.937562697749,292.27504462149363,43032.554758087324,1.0023377808157141
2020-02-29,18,1,0,1100.0227841208807,2462.5840390141057,187.5825866798607,23672.463984901882,1.0023377808157141
2020-02-29,18,2,0,1168.7526577083202,2557.6106258472164,202.4964008483493,25849.46997896828,1.0023377808157141
2020-02-29,18,6,0,8680.839509816908,18335.587688023348,1108.3584553415496,185893.2198189312,1.0023377808157141
2020-02-29,19,1,0,176.27355065763902,375.33023744615343,50.371296172167796,2347.6471575799824,1.0023377808157141
2020-02-29,19,2,0,345.01847386420854,789.7281056754668,78.97009224167559,6296.90438318586,1.0023377808157141
2020-02-29,19,6,0,442.23095540597853,1044.4037098216897,96.24933487089986,8494.692531956285,1.0023377808157141
2020-02-29,20,1,0,275.93734984478203,637.6094830895192,70.55502477883013,4857.609569995704,1.0023377808157141
2020-02-29,20,2,0,225.08896962581798,517.8206125458214,62.60727122055624,3428.733844784299,1.0023377808157141
2020-02-29,20,6,0,1081.3065988362382,2437.245396091982,192.9494365309233,22715.88989132457,1.0023377808157141
2020-02-29,21,1,0,1129.148020789913,2505.0479392250763,193.05400316838373,25395.279593757827,1.0023377808157141
2020-02-29,22,1,0,2129.8580446268265,4595.672255681083,315.73528506606016,44452.889115182974,1.0023377808157141
2020-02-29,22,2,0,16542.435740100227,34932.10446716447,2067.962529050308,356091.027613869,1.0023377808157141
2020-02-29,22,6,0,56776.05124700447,116142.89184541878,6428.805635265457,1248787.2733712741,1.0023377808157141
2020-02-29,23,1,0,532.273297279692,1223.1091288334967,109.06631474532271,10231.743861096274,1.0023377808157141
2020-02-29,23,2,0,800.6645948789582,1805.4081967257518,146.93748308935892,15415.30913952698,1.0023377808157141
2020-02-29,23,6,0,2935.957129742506,6384.859968174311,399.1704803535725,61203.43526652973,1.0023377808157141
2020-02-29,24,1,0,4526.409014861025,9523.860323359708,619.7660421783088,91691.8232247656,1.0023377808157141
2020-02-29,24,2,0,4170.057102307827,9051.77514306247,611.5705421525396,94883.79637303861,1.0023377808157141
2020-02-29,24,6,0,30382.50355318062,63404.610942781736,3564.205341534165,678132.1512091107,1.0023377808157141
2020-02-29,25,1,0,671.5691389720648,1557.8393300403177,134.7542121300351,13766.359906182917,1.0023377808157141
2020-02-29,26,1,0,1226.538383280287,2730.5533395695284,206.67004874016715,24823.64482171086,1.0023377808157141
2020-02-29,26,2,0,20559.416200808093,42611.23727532586,2512.968738947181,429326.33250363637,1.0023377808157141
2020-02-29,26,6,0,38213.40434815167,79672.62358155313,4637.2494585089225,801836.3867196002,1.0023377808157141
2020-02-29,27,1,0,300.54911857310265,696.9155190888727,75.64785358664875,5139.774224418563,1.0023377808157141
2020-02-29,27,2,0,209.42821509583592,461.33064063211276,58.133355431348065,3169.1570589388834,1.0023377808157141
2020-02-29,27,6,0,1095.8324533859545,2450.8729615001325,183.05442267856063,22453.898190045133,1.0023377808157141
2020-02-29,28,1,0,33981.10304242548,70123.5679951228,3859.186987023199,740347.3783678709,1.0023377808157141
2020-02-29,29,1,0,464.89815127474003,1088.0393992811807,104.23114259223946,9153.399070963751,1.0023377808157141
2020-02-29,29,2,0,964.2243250855826,2191.461957414556,168.85480177691687,20498.36892389619,1.0023377808157141
2020-02-29,29,6,0,3602.278518923345,7740.985559096562,515.7905028471399,74558.92406841822,1.0023377808157141
2020-03-31,1,1,1,176.85986111831346,177.81114432393463,37.7255226527938,915.5515289500063,1.0023363718982963
2020-03-31,1,2,0,633.8885676537379,649.0608550176439,90.38942377915507,5152.8819967224235,1.0023363718982963
2020-03-31,1,6,0,2281.5526809683806,1878.7306837430194,188.82145353854236,18963.031781606915,1.0023363718982963
2020-03-31,2,1,0,236.00920448134212,270.0366290372567,47.10694054030128,1644.439992573324,1.0023363718982963
2020-03-31,2,2,0,303.79335184518726,348.0752717513917,57.149111529946865,2445.381327834322,1.0023363718982963
2020-03-31,2,6,0,1023.1902079268949,979.4886634275335,112.7849465649099,9018.016707079034,1.0023363718982963
2020-03-31,3,1,1,240.32945593478934,218.35188611806828,43.12956334532237,1304.0823206389096,1.0023363718982963
2020-03-31,3,2,1,645.6987483301833,392.0276278362974,60.959654981424244,2677.880982051431,1.0023363718982963
2020-03-31,3,6,0,1900.542907290854,1632.4791825220966,158.5877397757554,16795.430241342958,1.0023363718982963
2020-03-31,4,1,1,282.15181016345247,238.90284558377292,45.256207163097905,1350.4044775714672,1.0023363718982963
2020-03-31,4,2,0,1121.0515036047043,1053.1187975059245,120.2775548950464,9178.946499921394,1.0023363718982963
2020-03-31,4,6,0,4389.0136073915955,3395.6439032271865,303.0462390715673,35025.92049249319,1.0023363718982963
2020-03-31,5,1,0,482.96727706819513,506.6881552731698,74.8602904568571,3798.097811303953,1.0023363718982963
2020-03-31,5,2,2,97.63207446081545,92.43120237799106,25.79834719415828,343.12399124146015,1.0023363718982963
2020-03-31,5,6,0,695.8811437600772,698.8178637551166,93.21822386452968,5619.960468634488,1.0023363718982963
2020-03-31,6,1,1,296.9380791602751,245.1785945526795,46.5582342770746,1486.0106398636965,1.0023363718982963
2020-03-31,7,1,1,497.8284778110485,331.9863172204663,56.74325379211522,2189.4704672495773,1.0023363718982963
2020-03-31,7,2,1,208.32936335682768,196.44699902956106,40.949044292901895,1053.271874368115,1.0023363718982963
2020-03-31,7,6,0,2706.1130592772065,2162.37299207363,201.8856827605579,22649.18515921113,1.0023363718982963
2020-03-31,8,1,0,536.6429233440047,559.9808229339765,82.4476744523934,4193.543374642467,1.0023363718982963
2020-03-31,8,2,0,312.7390072251518,349.90743098577474,58.482466686577034,2304.916759334757,1.0023363718982963
2020-03-31,8,6,0,1941.6174724859256,1657.4759004349246,169.0775946528161,15499.453162845124,1.0023363718982963
2020-03-31,9,1,3,239.69935270993832,91.53122406776995,25.45115721395474,334.63545743743,1.0023363718982963
2020-03-31,9,2,0,924.8949162712107,882.5511352660587,103.9739321840543,8225.30203512549,1.0023363718982963
2020-03-31,9,6,0,4971.233022219077,3831.301814774007,338.88064177407284,40544.84835896221,1.0023363718982963
2020-03-31,10,1,1,10181.884040052631,3217.7623981924257,294.07190775748484,32134.91287797471,1.0023363718982963
2020-03-31,10,2,1,9539.784040052631,2971.752621341565,274.6465702980576,31529.429871110402,1.0023363718982963
2020-03-31,10,6,1,128078.73404005264,34973.491064448324,2413.6940630399076,418314.94846084114,1.0023363718982963
2020-03-31,11,1,0,854.9803085843594,833.1207559080284,103.51010380627763,7371.067975357518,1.0023363718982963
2020-03-31,11,2,0,1029.1769372953772,975.7474441644558,113.3723613032163,8374.21238901235,1.0023363718982963
2020-03-31,11,6,0,5772.47661707624,4346.521096818452,367.9405903399351,46638.35791951884,1.0023363718982963
2020-03-31,12,1,2,284.4355429412529,147.44759496660294,33.70711369737914,707.6427533479123,1.0023363718982963
2020-03-31,12,2,0,376.89477800542795,414.4881223632118,63.84652551137288,3049.5095635249813,1.0023363718982963
2020-03-31,12,6,0,1518.8923884324888,1376.3505815280382,141.4952391499994,13493.127814980655,1.0023363718982963
2020-03-31,13,1,0,4637.668165152212,3606.0738353105517,297.56340795622833,40589.739455745446,1.0023363718982963
2020-03-31,13,2,0,2379.2934472455854,1991.0884512299758,194.79929265793496,19290.504290436344,1.0023363718982963
2020-03-31,13,6,0,27228.298736633642,19638.297309782247,1393.2944549999067,227566.9448838534,1.0023363718982963
2020-03-31,14,1,0,1616.4424506377713,1426.4906214309112,152.29017527322284,14219.698095964937,1.0023363718982963
2020-03-31,14,2,1,76628.78404005263,21113.46867135783,1582.6055496291624,231184.55079520872,1.0023363718982963
2020-03-31,14,6,2,277215.52269336843,22511.639469648668,1538.3405658299735,264868.40163871244,1.0023363718982963
2020-03-31,15,1,2,509.43205156180517,191.22277299418099,40.325595053645394,962.9113737509077,1.0023363718982963
2020-03-31,15,2,2,15146.92269336842,1561.906601499346,157.23774405260605,15777.901263445907,1.0023363718982963
2020-03-31,15,6,1,46640.28404005263,13204.919566189443,943.9150638352625,154249.7886808323,1.0023363718982963
2020-03-31,16,1,0,2295.6234934507165,1933.1087908437946,177.54657594550432,20388.40984713109,1.0023363718982963
2020-03-31,17,1,0,1123.913150019553,1011.2363813889365,118.53406616874003,9213.206506533328,1.0023363718982963
2020-03-31,17,2,0,1233.1827035198091,1124.569100611559,123.1090289261167,10005.490237309203,1.0023363718982963
2020-03-31,17,6,0,2050.7716059028344,1739.9720079105657,176.97266172810646,17668.818532052952,1.0023363718982963
2020-03-31,18,1,0,1123.7892453027987,1049.3748686178299,113.23213763099464,10150.760277135007,1.0023363718982963
2020-03-31,18,2,0,1192.5191188902381,1090.3346092009572,122.60026922200315,9730.543958231796,1.0023363718982963
2020-03-31,18,6,0,8704.605970998826,6487.788208311234,496.26462815934343,69826.94889693527,1.0023363718982963
2020-03-31,19,1,0,200.04001183955705,225.72761972341817,44.273174981436725,1278.604101842273,1.0023363718982963
2020-03-31,19,2,1,184.39246752306332,183.74225349645783,39.25045126403466,986.4539850289033,1.0023363718982963
2020-03-31,19,6,0,465.9974165878965,501.74253111386986,75.4868869558002,4045.4778762114897,1.0023363718982963
2020-03-31,20,1,0,299.70381102670007,341.10964749417485,56.79064350221984,2300.852232352384,1.0023363718982963
2020-03-31,20,2,0,248.855430807736,285.26346999244174,49.6487120585026,1780.1343225285586,1.0023363718982963
2020-03-31,20,6,0,1105.0730600181562,1031.8094991840283,114.60786003066974,9695.252133802001,1.0023363718982963
2020-03-31,21,1,0,1152.914481971831,1062.0020097413671,123.40905316263895,9989.955453067992,1.0023363718982963
2020-03-31,22,1,0,2153.6245058087447,1824.9492427672683,185.69247952121952,17118.01066275942,1.0023363718982963
2020-03-31,22,2,0,16566.202201282144,12164.225395786189,902.4476799836731,137645.77670279436,1.0023363718982963
2020-03-31,22,6,0,56799.81770818639,39885.03484508925,2801.015039867037,515463.03255345876,1.0023363718982963
2020-03-31,23,1,0,556.03975846161,575.0878589307652,81.63279249611087,4731.932171043454,1.0023363718982963
2020-03-31,23,2,0,824.4310560608762,807.1943226122784,95.68782342169607,7181.70279615804,1.0023363718982963
2020-03-31,23,6,0,2959.7235909244237,2428.9465289960917,231.43348452760907,26753.816021603114,1.0023363718982963
2020-03-31,24,1,0,4550.175476042943,3566.5133461753458,294.17398437677633,38072.260746268665,1.0023363718982963
2020-03-31,24,2,1,2096.9117817448728,889.6360984749587,99.59212835787358,8303.218516656854,1.0023363718982963
2020-03-31,24,6,0,30406.270014362537,21240.207991914962,1638.7174467780692,239066.15125632274,1.0023363718982963
2020-03-31,25,1,0,695.3356001539829,698.6200864155192,91.24310469735923,5932.605159672393,1.0023363718982963
2020-03-31,26,1,0,1250.304844462205,1149.127292688021,122.76954749321402,10230.740263010046,1.0023363718982963
2020-03-31,26,2,0,20583.18266199001,15068.03980021349,1038.7593318472213,178136.2536737054,1.0023363718982963
2020-03-31,26,6,0,38237.17080933359,27259.51174337069,1841.3781234388027,316446.6285815991,1.0023363718982963
2020-03-31,27,1,0,324.3155797550206,367.2856547703714,59.9058867170157,2549.8274136654927,1.0023363718982963
2020-03-31,27,2,0,233.19467627775396,269.62453110575626,48.70292666839483,1671.134655699737,1.0023363718982963
2020-03-31,27,6,0,1119.5989145678725,1032.2937651852885,119.82882130534122,9025.671666604117,1.0023363718982963
2020-03-31,28,1,0,34004.8695036074,24355.76152479411,1769.157349961803,267797.6810083038,1.0023363718982963
2020-03-31,29,1,0,488.6646124566581,526.9361051669489,73.66145094589076,4207.982463690611,1.0023363718982963
2020-03-31,29,2,0,987.9907862675007,931.3902983579972,108.46494528237436,8613.880729640085,1.0023363718982963
2020-03-31,29,6,1,1813.0224900526314,782.1595064640182,97.4448498442096,6740.087265370481,1.0023363718982963
2020-04-30,1,1,1,188.06056424806542,177.41996898812118,42.02431043037802,882.0654814814131,1.0051138607102688
2020-04-30,1,2,0,656.2899739132419,584.7704744788606,85.61227105628048,4756.622518807042,1.0051138607102688
2020-04-30,1,6,0,2303.954087227885,1617.8364078818645,172.30530643312417,16616.070508802983,1.0051138607102688
2020-04-30,2,1,0,258.41061074084604,255.11713725943872,50.159580023458645,1501.7985522764934,1.0051138607102688
2020-04-30,2,2,0,326.1947581046912,320.8062397007488,59.015838052287734,2099.2198678885147,1.0051138607102688
2020-04-30,2,6,0,1045.5916141863988,845.0994522309228,107.56139823492468,7146.613204827952,1.0051138607102688
2020-04-30,3,1,1,251.5301590645413,210.7772679097736,46.11655314997898,1091.6400019941743,1.0051138607102688
2020-04-30,3,2,1,656.8994514599352,365.07064275296653,64.62685435120208,2331.282635510063,1.0051138607102688
2020-04-30,3,6,0,1922.9443135503577,1370.4953192085418,159.64592766413273,12913.8340509562,1.0051138607102688
2020-04-30,4,1,1,293.3525132932044,224.6796272435536,49.545026026306694,1185.3214929987455,1.0051138607102688
2020-04-30,4,2,0,1143.4529098642083,895.3557379680846,117.8772970074522,7751.882885721285,1.0051138607102688
2020-04-30,4,6,0,4411.4150136511,2796.0352531449967,264.30605442765074,28874.5576114435,1.0051138607102688
2020-04-30,5,1,0,505.36868332769905,470.04245721022227,75.36830716091285,3329.042835204766,1.0051138607102688
2020-04-30,5,2,2,105.0992098806501,96.2400665966609,28.583865734800007,349.99871503220936,1.0051138607102688
2020-04-30,5,6,0,718.2825500195811,622.0676585889485,91.90540663876054,4867.78493025527,1.0051138607102688
2020-04-30,6,1,1,308.13878229002705,236.31253339440136,49.39888902290116,1347.602602197199,1.0051138607102688
2020-04-30,7,1,1,509.0291809408005,313.9448030232935,56.34509222901611,2051.2387393028216,1.0051138607102688
2020-04-30,7,2,1,219.53006648657964,196.81640185221934,42.922234695685354,1059.1528381432104,1.0051138607102688
2020-04-30,7,6,0,2728.5144655367108,1871.9351320464882,197.3326872730172,19329.178394836017,1.0051138607102688
2020-04-30,8,1,0,559.0443296035086,517.9439451255085,79.38136528825294,3965.3682296414718,1.0051138607102688
2020-04-30,8,2,0,335.1404134846557,334.8902544295111,58.514691153755095,2301.2094350411066,1.0051138607102688
2020-04-30,8,6,0,1964.0188787454294,1406.8453455380582,162.73215040946974,13461.119666413777,1.0051138607102688
2020-04-30,9,1,5,163.53313618320954,49.539470718192526,18.64164884425624,131.3788288046372,1.0051138607102688
2020-04-30,9,2,1,473.6481612653573,306.7338642288784,56.80085627268843,1926.9555561844036,1.0051138607102688
2020-04-30,9,6,0,4993.634428478581,3166.6113378902405,289.7706176765941,35003.625865728995,1.0051138607102688
2020-04-30,10,1,1,10193.084743182384,2640.2754707594845,250.05895108656617,27005.985019784384,1.0051138607102688
2020-04-30,10,2,1,9550.984743182384,2470.8923075157663,244.0114943106559,26625.75848003199,1.0051138607102688
2020-04-30,10,6,1,128089.93474318238,27127.867870083595,2080.924852159972,310287.4825535498,1.0051138607102688
2020-04-30,11,1,0,877.3817148438633,743.3168990639662,102.41993655692073,6110.130637552051,1.0051138607102688
2020-04-30,11,2,0,1051.578343554881,855.133112778441,113.20780671098598,7552.229729667384,1.0051138607102688
2020-04-30,11,6,0,5794.878023335744,3603.963038351467,330.5024458772219,38750.871902135834,1.0051138607102688
2020-04-30,12,1,2,291.90267836108757,149.28421604914132,37.41891600314489,674.0463745542512,1.0051138607102688
2020-04-30,12,2,0,399.29618426493187,382.4159777319422,67.61314696720721,2565.5787859000498,1.0051138607102688
2020-04-30,12,6,0,1541.2937946919926,1137.0796713656339,138.53420369516186,10376.769635163739,1.0051138607102688
2020-04-30,13,1,0,4660.069571411716,3039.833173838822,298.49343548693116,31424.13142565989,1.0051138607102688
2020-04-30,13,2,0,2401.6948535050897,1676.4856214109586,182.24029433208267,15675.515465816286,1.0051138607102688
2020-04-30,13,6,0,27250.700142893147,15596.510659019501,1137.3596515860172,178563.36934188398,1.0051138607102688
2020-04-30,14,1,0,1638.8438568972751,1212.5833426501988,148.0671235054441,10520.601582000681,1.0051138607102688
2020-04-30,14,2,2,51093.32316212158,3753.546451474173,337.9443362409436,38705.0239899107,1.0051138607102688
2020-04-30,14,6,2,277222.98982878827,17684.728246708473,1419.6415132077086,206972.47469093677,1.0051138607102688
2020-04-30,15,1,4,310.1395121889839,73.86845423228664,23.8220876178981,250.45093173833197,1.0051138607102688
2020-04-30,15,2,2,15154.389828788255,1319.2286636891222,155.69889301818043,12583.611236553288,1.0051138607102688
2020-04-30,15,6,1,46651.48474318239,10444.874739682615,831.0892870934558,128248.26257911981,1.0051138607102688
2020-04-30,16,1,0,2318.024899710221,1603.4227075920548,171.9104664414828,17238.59661747987,1.0051138607102688
2020-04-30,17,1,0,1146.3145562790571,915.2695367598742,114.43190365902386,8113.570096739437,1.0051138607102688
2020-04-30,17,2,0,1255.584109779313,967.2237336481662,125.22542281296268,8961.41772811696,1.0051138607102688
2020-04-30,17,6,0,2073.173012162338,1486.0343183215537,180.27256248888767,12524.058633542254,1.0051138607102688
2020-04-30,18,1,0,1146.1906515623027,890.909099525365,112.96777388579612,7231.582354915681,1.0051138607102688
2020-04-30,18,2,1,607.460262574871,344.2121430257437,65.23281483667331,2228.103818101107,1.0051138607102688
2020-04-30,18,6,0,8727.00737725833,5270.363162623327,466.87712719170986,58159.158339638816,1.0051138607102688
2020-04-30,19,1,0,222.44141809906097,217.30470179454883,45.94930200194859,1241.6882189608973,1.0051138607102688
2020-04-30,19,2,1,195.59317065281527,180.9443219264788,42.850443283353556,868.9283195939439,1.0051138607102688
2020-04-30,19,6,0,488.3988228474004,460.59905507157777,74.58635442002154,3280.372667703174,1.0051138607102688
2020-04-30,20,1,0,322.105217286204,318.21321531170514,61.286898387163035,1892.0028534644136,1.0051138607102688
2020-04-30,20,2,0,271.2568370672399,271.48251327783123,54.147891516309485,1697.0681671460607,1.0051138607102688
2020-04-30,20,6,1,563.7372331388301,328.9757240363625,60.87353480605426,2149.510047182524,1.0051138607102688
2020-04-30,21,1,0,1175.3158882313348,922.3023320537291,119.8494035470703,7819.908532368371,1.0051138607102688
2020-04-30,22,1,0,2176.0259120682485,1513.7636553677025,169.46350410881382,14067.58077971745,1.0051138607102688
2020-04-30,22,2,1,8294.301803770824,2196.021768732578,206.3689539879009,23705.60401128746,1.0051138607102688
2020-04-30,22,6,0,56822.21911444589,31504.826760924978,2290.579034707894,380455.157050767,1.0051138607102688
2020-04-30,23,1,0,578.4411647211139,521.1189607846105,79.53313704178925,4119.917049508974,1.0051138607102688
2020-04-30,23,2,0,846.8324623203802,710.737090999302,97.96414239745822,5824.763688333505,1.0051138607102688
2020-04-30,23,6,0,2982.124997183928,2023.7820462529055,199.80484106025403,21923.513052228114,1.0051138607102688
2020-04-30,24,1,0,4572.576882302447,2969.67235515566,282.8743168053039,29915.334418626313,1.0051138607102688
2020-04-30,24,2,1,2108.1124848746244,770.7486762450521,104.83774048812931,6635.496040895081,1.0051138607102688
2020-04-30,24,6,0,30428.671420622042,17563.00509648205,1271.1236079393132,218110.3073413858,1.0051138607102688
2020-04-30,25,1,0,717.7370064134868,616.5101429651905,91.59201472782455,4916.311696874951,1.0051138607102688
2020-04-30,26,1,0,1272.7062507217088,991.093306618884,123.7790226531393,9312.974691520316,1.0051138607102688
2020-04-30,26,2,1,10302.792034124757,2629.9304586774256,250.06952699553435,27469.685634758247,1.0051138607102688
2020-04-30,26,6,0,38259.57221559309,22058.12610860429,1621.5268850485786,258100.59576498967,1.0051138607102688
