cutoff,subsystem,ftype,n_fail_cum,gamma,m2,m2_lo95,m2_hi95,m2_rhat
2019-08-31,20,6,0,1013.9588004589095,72907.9352046364,30.668801679774628,683367.2291208173,1.0014080122781166
2019-08-31,21,1,0,1061.8002224125844,82524.70786114295,29.199032049403016,759128.9214989251,1.0008074522584025
2019-08-31,22,1,0,2062.510246249498,134605.935933413,33.06689461896543,1374792.6513219208,1.0018986806776824
2019-08-31,22,2,0,16475.087941722897,791107.1615321405,36.178157125001455,7585834.515758543,1.0016698073237025
2019-08-31,22,6,0,56708.703448627144,2161760.8562176977,42.720080330918236,27084547.661864586,1.001239358609026
2019-08-31,23,1,0,464.9254989023633,39004.71399366876,29.816491900187906,415811.3607602434,1.001298401771073
2019-08-31,23,2,0,733.3167965016295,54289.648644873756,31.833011877328463,518384.8679031581,1.0013515530428716
2019-08-31,23,6,0,2868.6093313651772,175743.3221970308,32.35589533927213,1979680.556450794,1.0014792367851975
2019-08-31,24,1,0,4459.061216483697,256338.93973871367,35.514004397263605,2848340.9199873335,1.0026782476837368
2019-08-31,24,2,0,4102.709303930498,247621.22291668283,33.47185831139701,2268330.322039766,1.0016601953217583
2019-08-31,24,6,0,30315.15575480329,1331748.674370748,41.22830881387363,11683075.029698439,1.000841237344266
2019-08-31,25,1,0,604.2213405947361,48858.13978176698,27.493355958433455,438625.8962135695,1.0012697832868116
2019-08-31,26,1,0,1159.1905849029583,79321.94161689747,31.924338352990137,695203.5078377061,1.0016167389358124
2019-08-31,26,2,0,20492.068402430763,927871.4834817878,38.97566915775871,9640812.444835912,1.002582215883669
2019-08-31,26,6,0,38146.056549774345,1586057.7219687882,42.21934957088382,18586090.23759288,1.0017203624500892
2019-08-31,27,1,0,233.20132019577397,20508.935190188724,26.145886867430995,178327.93414765655,1.0016461246896007
2019-08-31,27,2,0,142.08041671850728,12756.482425711645,24.646979918271178,133465.88453563,1.0022323188812905
2019-08-31,27,6,0,1028.4846550086259,73851.71753466637,31.342935353273752,819749.5057208824,1.0010631164466035
2019-08-31,28,1,0,33913.75524404815,1409040.432071393,46.783350684749244,15327241.826946123,1.0009970775901353
2019-08-31,29,1,0,397.5503528974114,33332.589867610965,28.018554991431902,335302.2815813539,1.0014472976335844
2019-08-31,29,2,0,896.8765267082539,66374.54526597215,28.3775434132368,671840.6177916672,1.0011801174552217
2019-08-31,29,6,0,3534.9307205460163,209329.1855517848,32.14880587902651,2030688.5224145395,1.0012288170204957
2019-09-30,1,1,0,273.7870725654049,15739.823131890407,27.500816176055856,70490.91932579107,1.00121601938723
2019-09-30,1,2,0,553.9559179825159,27883.31004234038,32.03577120393507,149121.4922214642,1.0009134520494793
2019-09-30,1,6,0,2201.6200312971587,83143.36930888449,38.91268994870174,368589.976866856,1.002662014108143
2019-09-30,2,1,0,156.07655481012011,9138.486193480348,27.209513723971547,42720.19509813953,1.0015484252027866
2019-09-30,2,2,0,223.86070217396525,13433.443855101496,29.676237003321116,60220.02015534202,1.002436132422714
2019-09-30,2,6,0,943.2575582556728,41103.3823315397,33.44844749464117,185667.3274096139,1.0011493539612324
2019-09-30,3,1,0,400.72626219835666,22873.930934130713,30.847530570521542,111850.39242344713,1.0027097560757758
2019-09-30,3,2,0,1211.4648469891447,52491.08361712059,33.48289884646772,247202.99336271943,1.0017209918772256
2019-09-30,3,6,0,1820.610257619632,73083.26688766369,36.27894924639341,350076.76013607584,1.0014033269210016
2019-09-30,4,1,0,484.3709706556829,26653.732301792672,31.62331768427733,114344.79152029325,1.002985047173104
2019-09-30,4,2,0,1041.1188539334823,46604.32359462283,31.91019014074596,202015.3904991554,1.0011788261934071
2019-09-30,4,6,0,4309.080957720374,150287.63439642903,39.35767127888327,749233.2112295418,1.00115983644997
2019-09-30,5,1,0,403.0346273969731,22626.438606980293,31.740743487086,109807.67322694005,1.0008414912794457
2019-09-30,5,2,0,212.96357371122434,13161.888157456888,29.151341280486953,66471.55693653069,1.0009376073355445
2019-09-30,5,6,0,615.9484940888551,32251.420326434363,33.39159880236244,159913.58752548823,1.0011652331973029
2019-09-30,6,1,0,513.9435086493281,26976.817645834897,31.698544152081464,142069.41032550327,1.0015081221230915
2019-09-30,7,1,0,915.724305950875,41724.451208181854,34.056191642367246,199119.60266157816,1.0018544980080457
2019-09-30,7,2,0,336.7260770424333,18251.557701409303,29.399389353853955,88612.77012966962,1.0010099573721565
2019-09-30,7,6,0,2626.1804096059846,99877.65841330512,37.46802295018099,533727.5751323447,1.0008805368760878
2019-09-30,8,1,0,456.71027367278265,24148.054875858197,32.2346181347771,116139.83881383578,1.001994102381264
2019-09-30,8,2,0,232.8063575539298,14445.054142201481,28.298789249941773,68769.37843106707,1.0009051916192246
2019-09-30,8,6,0,1861.6848228147037,72966.40997052952,35.02099669934487,349395.3818780731,1.000795122569874
2019-09-30,9,1,1,439.4323805842656,93.88032037485335,12.38157467060813,1297.2582291046026,1.0020204839672195
2019-09-30,9,2,0,844.9622665999887,39719.546033842795,33.86289153535989,196929.85335511225,1.001361790072193
2019-09-30,9,6,0,4891.300372547855,160203.14916410038,40.09535569687517,807212.6862592716,1.0016049913544198
2019-09-30,10,1,0,20283.835430434043,517326.6385548141,44.74300647076984,2399595.940691097,1.0015202190245276
2019-09-30,10,2,1,9499.817715217021,221.86596432823805,12.368400863802323,1187.2324942249707,1.0021485746263665
2019-09-30,10,6,0,256077.53543043404,5462431.223947791,50.27242539650103,23340914.92315687,1.0020603899567635
2019-09-30,11,1,0,775.0476589131373,36980.976579276554,33.27018258511072,211407.67831457054,1.00188371561938
2019-09-30,11,2,0,949.2442876241552,43716.32780974414,33.75029506850218,227482.17838190208,1.0012839214907
2019-09-30,11,6,0,5692.543967405018,194913.92092317707,41.771377969075395,830842.1316801353,1.0014076141223296
2019-09-30,12,1,2,257.7913263841789,95.33755275604842,8.836081430088596,213.43683785136807,1.0015484943719468
2019-09-30,12,2,0,296.9621283342059,16621.458170475384,29.815795743592194,66405.56991410183,1.0016032278646474
2019-09-30,12,6,0,1438.9597387612669,61602.97934317094,35.294534491192046,299225.0043601748,1.0008744861879189
2019-09-30,13,1,0,4557.73551548099,154637.88854942628,37.213626682946135,815835.1648559262,1.0006727523358452
2019-09-30,13,2,0,2299.3607975743635,88659.09427985207,36.96497062013173,396669.7864042141,1.0015257595614615
2019-09-30,13,6,0,27148.366086962422,753159.1319741373,44.32643558539016,3607232.325035951,1.0016216829971394
2019-09-30,14,1,0,1536.5098009665494,64466.490511055534,34.14878342584725,337140.27913919603,1.0016479806054288
2019-09-30,14,2,0,153177.63543043402,3178946.8324934156,55.756975587531784,15992129.012461381,1.0011419152571022
2019-09-30,14,6,0,831566.6354304341,14985598.254816404,58.14041620343983,80519146.72435467,1.0027516498029645
2019-09-30,15,1,0,1448.3635050141936,63688.067961243985,33.308166712994264,304166.60531229497,1.0019988799622916
2019-09-30,15,2,0,45360.83543043404,1088124.7408138914,44.330585523993406,5713404.310522499,1.0011673740847953
2019-09-30,15,6,0,93200.63543043405,1950434.979030496,51.29140169460274,11917376.55987132,1.0014942954938073
2019-09-30,16,1,0,2215.6908437794946,87724.40547794303,37.135376724279475,450973.95164194,1.0008058686663992
2019-09-30,17,1,0,1043.9805003483311,44247.41002793591,33.22859261477425,202138.78004642454,1.0014855138080112
2019-09-30,17,2,0,1153.2500538485872,51585.95993606891,34.881249831267766,268466.37014777283,1.0024065305030205
2019-09-30,17,6,0,1970.8389562316124,77154.65166872022,38.91196780982528,394252.1050135759,1.00087212716418
2019-09-30,18,1,0,1043.8565956315767,48270.106831863624,33.68413535740033,265378.9381926148,1.0024396049721387
2019-09-30,18,2,0,1112.5864692190162,48750.16427337613,34.86893480259195,241545.09003524928,1.0014796774187533
2019-09-30,18,6,0,8624.673321327604,275141.3419326102,39.67571471435009,1354689.9899599703,1.001214992662725
2019-09-30,19,1,0,120.10736216833503,7114.117294954541,26.70308836925035,34724.39415337313,1.0018492380358077
2019-09-30,19,2,0,288.85228537490457,16740.795426487653,30.521969954628165,84236.04794124351,1.0014310730866296
2019-09-30,19,6,0,386.0647669166745,19576.242213377744,31.22743311023604,103050.14068305177,1.000846204498376
2019-09-30,20,1,0,219.77116135547806,13071.377917859401,28.23226850079792,66460.51272198265,1.0026250799727983
2019-09-30,20,2,0,168.922781136514,10392.463051424395,27.635777855963163,54596.81709244613,1.0013146829407735
2019-09-30,20,6,0,1025.1404103469342,47627.09494948934,33.11168116084617,228091.06309321846,1.0017070985243424
2019-09-30,21,1,0,1072.981832300609,49137.7770072789,34.317899930569546,216833.26482904807,1.0010998589440672
2019-09-30,22,1,0,2073.691856137523,85675.23604860103,35.77399444020239,436121.06736621686,1.0026967048804454
2019-09-30,22,2,0,16486.269551610923,441674.8150189386,46.638852320828796,1688626.3788017638,1.0013484080135886
2019-09-30,22,6,0,56719.88505851517,1278393.7641970627,51.04668169326545,6648232.907241378,1.0009307821243685
2019-09-30,23,1,0,476.10710879038794,26152.17237848533,29.311645162606826,124499.1914696305,1.0011877684586288
2019-09-30,23,2,0,744.4984063896542,37618.03186798005,30.573305478404347,200339.51079011286,1.0017473741853553
2019-09-30,23,6,0,2879.7909412532017,110140.06659659366,35.80353841992787,591847.8041128566,1.000973577832048
2019-09-30,24,1,0,4470.242826371721,154943.07931149175,40.52899862976062,856670.5746112295,1.0015868707433375
2019-09-30,24,2,0,4113.890913818524,137921.32741775498,39.490008454171786,630289.5810552558,1.0010832414199387
2019-09-30,24,6,0,30326.337364691317,811824.7086750733,45.67165998999113,4077838.273650729,1.0015814151119022
2019-09-30,25,1,0,615.4029504827608,28501.23714459245,30.891991336249074,136253.62536986652,1.0015620622989696
2019-09-30,26,1,0,1170.372194790983,54856.469638818155,31.711119190002165,355199.28380104614,1.0015110788244896
2019-09-30,26,2,0,20503.25001231879,533463.3929007123,41.69797511095732,2636600.8311717664,1.0011561109045144
2019-09-30,26,6,0,38157.23815966237,895227.814363441,51.73622975390295,4023974.5218909523,1.002574610573366
2019-09-30,27,1,0,244.3829300837986,14737.12178775159,29.803067235085013,65496.127652418574,1.0015537968208221
2019-09-30,27,2,0,153.26202660653195,9048.74206377893,27.089335277889976,46171.37268475796,1.0018435087442825
2019-09-30,27,6,0,1039.6662648966505,46543.99082734087,31.841192535730286,215058.5405015684,1.001599606137008
2019-09-30,28,1,0,33924.936853936175,818106.8157499667,44.87368710537013,4318104.638115136,1.0023745585226675
2019-09-30,29,1,0,408.73196278543605,22185.380004060127,31.208568794485892,103300.5583558261,1.000928550481346
2019-09-30,29,2,0,908.0581365962786,42989.34631162045,34.39235836384049,187391.75626114334,1.0016009428202266
2019-09-30,29,6,0,3546.112330434041,124348.46207836583,38.167332711239915,615633.4533682556,1.0020461391898303
2019-10-31,1,1,0,290.14687581135627,21481.426751824925,38.46844990790939,82913.30521506623,1.0011825909384553
2019-10-31,1,2,0,570.3157212284673,37607.80538617447,41.546705508875874,134897.4730846935,1.00238048469548
2019-10-31,1,6,0,2217.97983454311,112163.03184078743,49.37328134608985,456106.37445519643,1.0018494843154566
2019-10-31,2,1,0,172.43635805607147,12275.743876140697,35.941934484515116,47875.42478375778,1.0019961298480102
2019-10-31,2,2,0,240.2205054199166,17342.027201600475,37.255540033403,61629.65063216485,1.0012282416875378
2019-10-31,2,6,0,959.6173615016243,53332.28612381248,44.77814020489003,225907.27631157864,1.0013535926996322
2019-10-31,3,1,0,417.086065444308,27592.13329281533,41.06768615794199,99073.78286110901,1.0023811672491671
2019-10-31,3,2,0,1227.824650235096,68954.09938281923,44.68378174738925,275685.28707195906,1.0018604400611564
2019-10-31,3,6,0,1836.9700608655833,90609.48687345537,46.216901729805805,371114.8852678807,1.0019736945182514
2019-10-31,4,1,1,250.36538695081714,353.53934615229474,18.416636554496055,2039.953374455666,1.001322975603022
2019-10-31,4,2,0,1057.4786571794336,61311.978487865184,45.907420542639514,270469.16727927665,1.002101527641741
2019-10-31,4,6,0,4325.440760966325,177348.15936369274,50.30785107645645,701744.0348608613,1.001797491815762
2019-10-31,5,1,0,419.3944306429245,27940.397843100094,42.19945493223506,108929.37581531955,1.0011860614248953
2019-10-31,5,2,0,229.3233769571757,16483.838683892256,36.61387357351152,65654.12614774056,1.0011345375372467
2019-10-31,5,6,0,632.3082973348065,39189.64695309249,41.35978836832065,162696.12458224985,1.0025355145549812
2019-10-31,6,1,0,530.3033118952795,34510.272801348714,41.943811022941944,122875.96820620245,1.0012043229662475
2019-10-31,7,1,0,932.0841091968264,52920.57171999651,43.6746461064211,187300.91836784096,1.0008735397747517
2019-10-31,7,2,0,353.08588028838466,24450.968698094497,41.65251492837762,86852.85983384532,1.001339441142174
2019-10-31,7,6,0,2642.540212851936,135624.65421652418,50.82877812338132,689693.2520451774,1.0015877441099792
2019-10-31,8,1,0,473.070076918734,31040.009505697548,40.92139264138891,133543.5120642505,1.002141465742391
2019-10-31,8,2,0,249.16616079988114,18069.55397173784,38.06303291542692,63253.28031589035,1.0015138109779704
2019-10-31,8,6,0,1878.044626060655,98813.2123962054,50.23533786929561,389265.3470905788,1.0012272606123902
2019-10-31,9,1,2,298.4081881381609,71.44287417399816,12.095191847273952,299.6629892753331,1.0019122437390833
2019-10-31,9,2,0,861.3220698459401,49373.195492850384,44.692713320124916,193729.72591753828,1.0012275817067953
2019-10-31,9,6,0,4907.660175793806,197700.1776583556,51.514115975855375,851023.4080611115,1.001273358080215
2019-10-31,10,1,0,20300.19523367999,650131.0805378803,61.466683695899995,2543381.2316201,1.0011103824824639
2019-10-31,10,2,1,9507.997616839995,341.73021793622047,17.20633427387917,1566.1970543107552,1.0017768082567622
2019-10-31,10,6,0,256093.89523368,5616318.807290196,71.93904540440718,24601964.988713514,1.0019564209463387
2019-10-31,11,1,0,791.4074621590887,47616.29752540829,43.09521291732549,205695.7367069385,1.0013892561022366
2019-10-31,11,2,0,965.6040908701066,56292.444918369874,42.48095317107479,244256.6238571302,1.002064107213401
2019-10-31,11,6,0,5708.903770650969,236159.81814117488,54.9157739587844,951955.4955268907,1.001104907521689
2019-10-31,12,1,2,263.2445941328294,128.17027487737496,11.989427907177463,269.4668511625295,1.0018231522087524
2019-10-31,12,2,0,313.32193158015724,22387.171368706724,40.313285064023596,87942.48529690901,1.0013712181181393
2019-10-31,12,6,0,1455.3195420072182,76455.94843682059,48.96527987332181,318399.9784794625,1.001182908922724
2019-10-31,13,1,0,4574.0953187269415,193284.70909102564,51.32033263287627,854582.7458568148,1.0016577244680331
2019-10-31,13,2,0,2315.7206008203148,114044.07214321256,48.61796466475459,490388.47053566744,1.0011155504926015
2019-10-31,13,6,0,27164.72589020837,845443.0510680971,62.73984788681205,3602813.391878748,1.0017898465313426
2019-10-31,14,1,0,1552.8696042125007,85763.47110945669,47.47479747197355,325730.71516472,1.0011540639027472
2019-10-31,14,2,0,153193.99523367998,3903754.61460075,67.25636231394625,16476932.15249923,1.0020161310774842
2019-10-31,14,6,0,831582.99523368,16471919.430640573,79.94807259111478,76023819.8333829,1.0013987608509995
2019-10-31,15,1,0,1464.723308260145,74913.39627723627,48.448813859927434,297534.0964940527,1.001367331011903
2019-10-31,15,2,0,45377.195233679995,1350584.5959176437,62.6901399812561,5323347.604070546,1.0010138599496785
2019-10-31,15,6,0,93216.99523367999,2405464.6861426863,68.66008111411372,10635541.10169599,1.001858090672378
2019-10-31,16,1,0,2232.050647025446,105881.64563504442,49.33234473561518,440705.25383196713,1.0009666960347254
2019-10-31,17,1,0,1060.3403035942824,60125.01111364686,45.83399690988166,239529.6394292383,1.0012017487950617
2019-10-31,17,2,0,1169.6098570945385,67982.33879999424,43.54265729646278,273153.5846710608,1.0008420479258762
2019-10-31,17,6,0,1987.1987594775637,100177.69848186043,44.87509710791916,414000.070059385,1.001199845357625
2019-10-31,18,1,0,1060.216398877528,60889.359838959426,45.39199293885204,249274.22812228568,1.0008963400020117
2019-10-31,18,2,0,1128.9462724649675,62809.514336878005,48.30560831272335,226290.14553421954,1.0027586694771313
2019-10-31,18,6,0,8641.033124573556,321824.8991132259,58.27729373062601,1229460.4571927,1.0014563771091534
2019-10-31,19,1,0,136.4671654142864,9762.2469323048,33.81911280649929,35829.64404385408,1.001178042662601
2019-10-31,19,2,0,305.2120886208559,22474.647127230008,38.11389831283867,82437.25200881434,1.0013137048761196
2019-10-31,19,6,0,402.42457016262586,27171.49352685768,39.92101211395443,94271.14606014248,1.0016041236300293
2019-10-31,20,1,0,236.1309646014294,16791.505553938165,38.79766543211493,66245.69566189012,1.0012053024170582
2019-10-31,20,2,0,185.28258438246536,13203.16223220657,35.97466519772122,52194.43080073685,1.0008666329700469
2019-10-31,20,6,0,1041.5002135928855,57593.31666840388,42.87109501882638,241436.63863468566,1.0016372181770248
2019-10-31,21,1,0,1089.3416355465604,61570.16843358622,46.571404737686194,297731.56501557404,1.0008731858353588
2019-10-31,22,1,0,2090.051659383474,99253.94129238829,47.48435447156548,448496.08231484663,1.0014015187684246
2019-10-31,22,2,0,16502.629354856872,553142.1155216407,61.508147901726595,2662818.096236239,1.0018600196920793
2019-10-31,22,6,0,56736.24486176112,1666366.3788892669,65.19401838238146,6037737.682626383,1.001934769982278
2019-10-31,23,1,0,492.4669120363393,33687.10991839247,41.69938959663556,139309.0445734564,1.0008935124197322
2019-10-31,23,2,0,760.8582096356056,45754.84918419545,47.40444447703676,196304.58675950224,1.0010316543063258
2019-10-31,23,6,0,2896.150744499153,127930.48143954948,51.38039934479081,516962.03436242405,1.001120073686186
2019-10-31,24,1,0,4486.602629617672,199284.15921927796,53.394653843494275,775382.019954713,1.0017077010551532
2019-10-31,24,2,0,4130.250717064475,180880.12855551866,51.84565748467011,780952.7074655443,1.001354833068461
2019-10-31,24,6,0,30342.697167937265,947552.9289531152,64.05375836278505,4170042.1547566657,1.0008144877734173
2019-10-31,25,1,0,631.7627537287123,41117.33919789875,41.02191315196176,158580.11924161843,1.001551187593455
2019-10-31,26,1,0,1186.7319980369343,64915.14533664324,47.961533421461425,263266.886012114,1.0008949309849342
2019-10-31,26,2,0,20519.609815564738,736959.1196249679,59.796223200355335,3247836.657100406,1.0028642667551426
2019-10-31,26,6,0,38173.59796290832,1133751.5504153676,63.753333099595345,4738715.115978306,1.0025147771588798
2019-10-31,27,1,0,260.74273332974997,18085.635088712577,37.506598175936276,70949.57961270477,1.0008064552084608
2019-10-31,27,2,0,169.6218298524833,12827.647119840734,35.40568011160323,44372.53885237947,1.0009270704285935
2019-10-31,27,6,0,1056.0260681426018,63313.87606886758,44.863583232565844,266140.8025508593,1.0013367453905189
2019-10-31,28,1,0,33941.29665718213,1013434.4667280184,62.95864567547837,5322808.030194089,1.0010273256933617
2019-10-31,29,1,0,425.0917660313874,28514.408772906027,37.714357618970325,118141.32698212827,1.001643551861108
2019-10-31,29,2,0,924.41793984223,50982.447510264385,46.49693420669197,208865.50819308384,1.001572236705987
2019-10-31,29,6,0,3562.472133679992,158440.99565454575,50.85279946666796,643371.4619408331,1.001326400700483
2019-11-30,1,1,0,300.5414748657504,16379.570750095263,41.63511762205769,55324.07923744047,1.0019033945969442
2019-11-30,1,2,0,580.7103202828614,28922.12188874258,47.61728320703927,84501.99791801334,1.0007607668148502
2019-11-30,1,6,0,2228.3744335975043,93972.7973038841,57.63241346969761,310925.7050576229,1.0006690103030718
2019-11-30,2,1,0,182.83095711046556,9245.771289454708,39.670442086657296,27429.64966541459,1.001053512694464
2019-11-30,2,2,0,250.6151044743107,13911.937067044868,45.77959228143386,37101.93924381461,1.0006308782106939
2019-11-30,2,6,0,970.0119605560183,46940.10753039582,53.0271467300953,145479.44741962219,1.0013956922749458
2019-11-30,3,1,1,213.74033224935107,203.44895368185522,16.055839078328265,559.6131030862589,1.001532066740247
2019-11-30,3,2,0,1238.21924928949,55017.62495271027,50.45190198774605,188695.7104595635,1.0015565981861123
2019-11-30,3,6,0,1847.3646599199774,75983.53438303081,59.34600904006354,240046.8163955287,1.0014917504594116
2019-11-30,4,1,1,255.5626864780142,374.2918250700846,21.388116220740898,1824.8997449361232,1.0016775732302334
2019-11-30,4,2,0,1067.8732562338278,50096.57007162162,52.654409234980015,157271.84346050903,1.0014230010800935
2019-11-30,4,6,0,4335.835360020719,144054.89803675277,61.85519249727836,501227.49930905574,1.0012371151793737
2019-11-30,5,1,0,429.7890296973186,22891.871370866967,43.13485926524263,76170.49078892106,1.002298876095509
2019-11-30,5,2,0,239.71797601156982,13177.543540711551,40.97955904096182,36050.40257610353,1.00140620723916
2019-11-30,5,6,0,642.7028963892005,31266.12708172964,48.2005465146358,93740.54677255296,1.0014623746387001
2019-11-30,6,1,0,540.6979109496735,26937.804501482373,47.57681149908271,77685.41912711655,1.0014273949839194
2019-11-30,7,1,0,942.4787082512205,45342.43515568623,52.83177219502553,129880.2626816671,1.000880368377341
2019-11-30,7,2,0,363.4804793427788,19087.146487290953,45.03771149165595,57031.19926753578,1.0015529227754458
2019-11-30,7,6,0,2652.93481190633,101157.89767881508,56.786307120237375,339277.085209739,1.0011431554929362
2019-11-30,8,1,0,483.4646759731281,26784.241826900416,49.29111716108619,78672.9372137302,1.0019172231045392
2019-11-30,8,2,0,259.56075985427526,14637.305391388414,45.07574711650445,44562.83370505992,1.0007348594919108
2019-11-30,8,6,0,1888.439225115049,81637.34136733599,55.15932385521208,315244.8642792932,1.001422930737282
2019-11-30,9,1,2,301.87305448962553,83.17996097337793,13.867678778325562,323.8551285203052,1.002638288427092
2019-11-30,9,2,0,871.7166689003341,40768.08996103855,49.90305403838022,112204.16710173694,1.0009413681074526
2019-11-30,9,6,0,4918.0547748482,179018.7293167029,62.471556147288425,598490.8069378752,1.0011416380130156
2019-11-30,10,1,0,20310.589832734386,619674.7632163168,69.7196453547781,2036196.0445068458,1.0011661153574347
