cutoff,subsystem,ftype,n_fail_cum,gamma,m1,m1_lo95,m1_hi95,m3,m3_lo95,m3_hi95,max_rhat
2020-03-31,8,1,0,536.6429233440047,559.9808229339765,82.4476744523934,4193.543374642467,10524.734771915812,2.529745378838389e-20,66.97780874409162,1.0023363718982963
2020-03-31,8,2,0,312.7390072251518,349.90743098577474,58.482466686577034,2304.916759334757,6104.187625236018,3.077480949867032e-17,150.64695291467476,1.0023363718982963
2020-03-31,8,6,0,1941.6174724859256,1657.4759004349246,169.0775946528161,15499.453162845124,33166.699476431706,5.908902148713538e-21,25.648831782679355,1.0023363718982963
2020-03-31,9,1,3,239.69935270993832,91.53122406776995,25.45115721395474,334.63545743743,43.68742643134557,2.733158347684438,75.15838344490325,1.0023363718982963
2020-03-31,9,2,0,924.8949162712107,882.5511352660587,103.9739321840543,8225.30203512549,17215.86789427387,1.2051185327226423e-20,50.05319180138835,1.0023363718982963
2020-03-31,9,6,0,4971.233022219077,3831.301814774007,338.88064177407284,40544.84835896221,78059.6443372821,4.0695118643296356e-21,32.809570717246864,1.0023363718982963
2020-03-31,10,1,1,10181.884040052631,3217.7623981924257,294.07190775748484,32134.91287797471,127.94257869061974,8.989708218767507e-14,157.43475128588892,1.0023363718982963
2020-03-31,10,2,1,9539.784040052631,2971.752621341565,274.6465702980576,31529.429871110402,127.40864286380518,3.018395364423432e-15,94.41607727756187,1.0023363718982963
2020-03-31,10,6,1,128078.73404005264,34973.491064448324,2413.6940630399076,418314.94846084114,127.68260166675041,6.017431861009498e-16,98.4649140543807,1.0023363718982963
2020-03-31,11,1,0,854.9803085843594,833.1207559080284,103.51010380627763,7371.067975357518,16056.682406064352,1.2075130373854386e-20,44.9718574847984,1.0023363718982963
2020-03-31,11,2,0,1029.1769372953772,975.7474441644558,113.3723613032163,8374.21238901235,18920.9029129738,1.1525785620831272e-20,35.78453419445939,1.0023363718982963
2020-03-31,11,6,0,5772.47661707624,4346.521096818452,367.9405903399351,46638.35791951884,89758.1381066656,4.0193788130143285e-21,20.567870844605235,1.0023363718982963
2020-03-31,12,1,2,284.4355429412529,147.44759496660294,33.70711369737914,707.6427533479123,63.87175727510457,2.0502798878597496e-10,92.93683680950686,1.0023363718982963
2020-03-31,12,2,0,376.89477800542795,414.4881223632118,63.84652551137288,3049.5095635249813,7455.048347967755,2.01960322938055e-18,121.32130020564092,1.0023363718982963
2020-03-31,12,6,0,1518.8923884324888,1376.3505815280382,141.4952391499994,13493.127814980655,26673.46967009837,7.137097379069735e-21,37.42790218956463,1.0023363718982963
2020-03-31,13,1,0,4637.668165152212,3606.0738353105517,297.56340795622833,40589.739455745446,73178.19387154818,4.026755717895489e-21,30.381496023501132,1.0023363718982963
2020-03-31,13,2,0,2379.2934472455854,1991.0884512299758,194.79929265793496,19290.504290436344,39782.29545730611,5.1138450173080795e-21,32.72827240414657,1.0023363718982963
2020-03-31,13,6,0,27228.298736633642,19638.297309782247,1393.2944549999067,227566.9448838534,400093.6600827884,3.581333704282759e-21,53.705900769978555,1.0023363718982963
2020-03-31,14,1,0,1616.4424506377713,1426.4906214309112,152.29017527322284,14219.698095964937,28183.89649332572,6.038420251618888e-21,25.0335689818704,1.0023363718982963
2020-03-31,14,2,1,76628.78404005263,21113.46867135783,1582.6055496291624,231184.55079520872,122.52176525608778,1.2779771421649283e-08,130.0070181932846,1.0023363718982963
2020-03-31,14,6,2,277215.52269336843,22511.639469648668,1538.3405658299735,264868.40163871244,63.604345377430505,4.271157889802523e-13,89.58877544651979,1.0023363718982963
2020-03-31,15,1,2,509.43205156180517,191.22277299418099,40.325595053645394,962.9113737509077,63.670776281654376,2.198704903831855e-11,87.2999288083227,1.0023363718982963
2020-03-31,15,2,2,15146.92269336842,1561.906601499346,157.23774405260605,15777.901263445907,63.15262272988097,1.9278099127042373e-15,59.5036695195088,1.0023363718982963
2020-03-31,15,6,1,46640.28404005263,13204.919566189443,943.9150638352625,154249.7886808323,128.9595603257144,1.3312517983490459e-14,202.6770570602562,1.0023363718982963
2020-03-31,16,1,0,2295.6234934507165,1933.1087908437946,177.54657594550432,20388.40984713109,38523.87726370404,5.541059633078421e-21,29.112624140652716,1.0023363718982963
2020-03-31,17,1,0,1123.913150019553,1011.2363813889365,118.53406616874003,9213.206506533328,20449.31426993797,1.0365314209421673e-20,51.750148334876,1.0023363718982963
2020-03-31,17,2,0,1233.1827035198091,1124.569100611559,123.1090289261167,10005.490237309203,22192.324980984573,8.027870909179881e-21,41.87064588756526,1.0023363718982963
2020-03-31,17,6,0,2050.7716059028344,1739.9720079105657,176.97266172810646,17668.818532052952,34824.85299826756,5.9757142078473596e-21,29.24253683116454,1.0023363718982963
2020-03-31,18,1,0,1123.7892453027987,1049.3748686178299,113.23213763099464,10150.760277135007,20447.326435775474,1.1431191339844143e-20,41.29760568639112,1.0023363718982963
2020-03-31,18,2,0,1192.5191188902381,1090.3346092009572,122.60026922200315,9730.543958231796,21545.92596742413,8.05109144801447e-21,45.28558397174398,1.0023363718982963
2020-03-31,18,6,0,8704.605970998826,6487.788208311234,496.26462815934343,69826.94889693527,132376.77890957906,3.928110792451149e-21,29.14753731647204,1.0023363718982963
2020-03-31,19,1,0,200.04001183955705,225.72761972341817,44.273174981436725,1278.604101842273,3357.364773123568,3.126097075521335e-14,298.4242356138162,1.0023363718982963
2020-03-31,19,2,1,184.39246752306332,183.74225349645783,39.25045126403466,986.4539850289033,100.55381380002082,0.01870869743302967,127.92369264784716,1.0023363718982963
2020-03-31,19,6,0,465.9974165878965,501.74253111386986,75.4868869558002,4045.4778762114897,9205.591940623422,3.369562121146319e-20,106.38764901168038,1.0023363718982963
2020-03-31,20,1,0,299.70381102670007,341.10964749417485,56.79064350221984,2300.852232352384,5816.50262913419,5.458402588211881e-17,104.51022024006556,1.0023363718982963
2020-03-31,20,2,0,248.855430807736,285.26346999244174,49.6487120585026,1780.1343225285586,4633.323050770249,7.503310607302435e-16,172.05105818591855,1.0023363718982963
2020-03-31,20,6,0,1105.0730600181562,1031.8094991840283,114.60786003066974,9695.252133802001,20146.738440971592,9.947588936793067e-21,53.86327520561583,1.0023363718982963
2020-03-31,21,1,0,1152.914481971831,1062.0020097413671,123.40905316263895,9989.955453067992,20913.846697464443,1.040297879742087e-20,32.18238214203136,1.0023363718982963
2020-03-31,22,1,0,2153.6245058087447,1824.9492427672683,185.69247952121952,17118.01066275942,36381.875232287675,5.792378967416103e-21,27.375651371096634,1.0023363718982963
2020-03-31,22,2,0,16566.202201282144,12164.225395786189,902.4476799836731,137645.77670279436,246125.89819756764,3.492984724271434e-21,38.793465992052454,1.0023363718982963
2020-03-31,22,6,0,56799.81770818639,39885.03484508925,2801.015039867037,515463.03255345876,826809.0312281378,3.450966582704816e-21,132.9660316603992,1.0023363718982963
2020-03-31,23,1,0,556.03975846161,575.0878589307652,81.63279249611087,4731.932171043454,10878.907136890237,2.414707608290998e-20,57.1919058657373,1.0023363718982963
2020-03-31,23,2,0,824.4310560608762,807.1943226122784,95.68782342169607,7181.70279615804,15545.445446384796,1.2371735657942492e-20,42.69782746392561,1.0023363718982963
2020-03-31,23,6,0,2959.7235909244237,2428.9465289960917,231.43348452760907,26753.816021603114,48452.47391432686,4.678574570125544e-21,28.793500603460906,1.0023363718982963
2020-03-31,24,1,0,4550.175476042943,3566.5133461753458,294.17398437677633,38072.260746268665,71896.47732301503,4.431945877464248e-21,29.840785204936065,1.0023363718982963
2020-03-31,24,2,1,2096.9117817448728,889.6360984749587,99.59212835787358,8303.218516656854,113.78724856954409,0.00017958171660222442,143.73756090401238,1.0023363718982963
2020-03-31,24,6,0,30406.270014362537,21240.207991914962,1638.7174467780692,239066.15125632274,445964.2674288826,3.6001643556313406e-21,60.96298671778723,1.0023363718982963
